basis_of_record	specific_epithet	species_id	country_code	latitude	longitude	year	coordinate_precision
UNKNOWN	Ursus arctos	2433433	NO	60,92824	8,49452	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,51834	10,57714	2011	100
UNKNOWN	Ursus arctos	2433433	NO	69,72582	29,49461	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,58199	14,23041	2011	100
UNKNOWN	Ursus arctos	2433433	NO	63,95419	11,95805	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,85643	11,12023	2011	100
UNKNOWN	Ursus arctos	2433433	NO	63,94219	11,88234	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,03001	10,9508	2012	100
UNKNOWN	Ursus arctos	2433433	NO	63,84026	12,21631	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,1116	11,16565	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,77917	12,77652	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,76051	12,72969	2003	100
UNKNOWN	Ursus arctos	2433433	NO	68,97174	19,54654	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,96232	10,5343	2004	50
UNKNOWN	Ursus arctos	2433433	NO	60,57062	10,23695	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,19495	14,02614	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,78763	12,36111	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,29193	10,70759	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,6794	12,54149	2005	100
UNKNOWN	Ursus arctos	2433433	NO	68,79314	18,13064	2005	100
UNKNOWN	Ursus arctos	2433433	NO	70,19509	28,94174	2005	100
UNKNOWN	Ursus arctos	2433433	NO	70,18611	29,17633	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,18293	10,91617	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,16115	11,52156	2006	100
UNKNOWN	Ursus arctos	2433433	NO	70,16666	29,08518	2006	50
UNKNOWN	Ursus arctos	2433433	NO	68,82277	18,11742	2006	50
UNKNOWN	Ursus arctos	2433433	NO	61,80877	11,98906	2006	100
UNKNOWN	Ursus arctos	2433433	NO	60,64842	9,64189	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,08323	10,93367	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,81618	11,04605	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,10275	11,42757	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,61895	10,21351	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,09489	12,28942	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,17789	8,92893	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,67131	11,89164	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,10864	9,20117	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,62188	13,79058	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,28494	11,04505	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,08433	9,01773	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,18655	11,14229	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,41902	12,65144	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,76725	29,64823	2008	100
UNKNOWN	Ursus arctos	2433433	NO	60,9313	11,44123	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,45377	12,21122	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,50129	10,6965	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,57109	10,52423	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,61384	10,22357	2009	100
UNKNOWN	Ursus arctos	2433433	NO	70,11157	28,24614	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,19562	10,60003	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,25958	11,29243	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,86555	12,91157	2009	100
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,46	-6,34	2007	7071
FOSSIL_SPECIMEN	Ursus arctos Linnaeus, 1758	2433433	IT	45,62	11,03		
PRESERVED_SPECIMEN	Ursus arctos	2433433	MN	43,21941	97,85915	2013	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CA	67,67009	-140,10045	1957	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	42,94	-4,29	2007	7071
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	DE	50,617	11,4	2000	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	HU	48,0667	20,4	2000	
PRESERVED_SPECIMEN	Ursus arctos Linnaeus, 1758	2433433	US	57,18956	-157,90567	1965	80568,58867
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	61	-151	1977	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,78333	-153,53333	1965	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,78333	-152,4	1880	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	58	-153	1965	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	37,63832	-121,5672	1943	
UNKNOWN	Ursus arctos	2433433	NO	64,88017	13,20471	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,14763	13,74024	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,79891	10,93677	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,29227	10,97227	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,20329	11,06893	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,22541	13,94719	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,0625	12,35285	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,32932	14,45647	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,28491	12,84343	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,68821	9,72785	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,99115	10,89437	2002	50
UNKNOWN	Ursus arctos	2433433	NO	61,23508	11,05107	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,11248	11,10818	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,1788	14,02671	2003	100
UNKNOWN	Ursus arctos	2433433	NO	60,74273	9,80336	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,18292	14,04404	2004	50
UNKNOWN	Ursus arctos	2433433	NO	64,33402	12,61376	2005	100
UNKNOWN	Ursus arctos	2433433	NO	65,64897	13,41759	2005	100
UNKNOWN	Ursus arctos	2433433	NO	70,06347	28,05667	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,22871	13,97548	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,26624	8,05235	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,44212	12,13055	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,4237	13,33145	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,0788	10,94743	2005	50
UNKNOWN	Ursus arctos	2433433	NO	70,13783	29,10976	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,96615	11,86772	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,21916	11,43612	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,42957	6,64741	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,80776	12,00534	2006	100
UNKNOWN	Ursus arctos	2433433	NO	60,4501	12,24946	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,90435	10,38375	2006	100
UNKNOWN	Ursus arctos	2433433	NO	65,66387	13,88433	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,49091	12,23129	2006	100
UNKNOWN	Ursus arctos	2433433	NO	69,71544	29,52103	2006	50
UNKNOWN	Ursus arctos	2433433	NO	64,16767	13,74176	2006	50
UNKNOWN	Ursus arctos	2433433	NO	61,50215	10,22657	2006	50
UNKNOWN	Ursus arctos	2433433	NO	65,47452	13,37487	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,71695	29,51369	2007	50
UNKNOWN	Ursus arctos	2433433	NO	64,63032	12,50616	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,08766	10,87458	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,99625	25,26323	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,18464	14,09854	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,43228	15,12327	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,62448	12,47949	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,14828	8,97888	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,31376	10,96416	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,95556	25,21841	2008	20
UNKNOWN	Ursus arctos	2433433	NO	62,59794	11,27434	2008	100
UNKNOWN	Ursus arctos	2433433	NO	60,96508	11,36067	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,12569	10,87706	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,37423	11,43089	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,08064	10,25027	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,04355	11,00717	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,92102	10,34796	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,49721	10,61931	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,1077	10,22268	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,07905	9,87034	2009	100
OBSERVATION	Ursus arctos	2433433	EE	58,85201	25,18047	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,83323	24,1414	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,1096	23,53227	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	CH	46,09756	7,63357		7070
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	70,149	-150,934	1983	
UNKNOWN	Ursus arctos	2433433	US	44,42281	-110,58745	2000	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	DE	50,617	11,4	2000	
OBSERVATION	Ursus arctos	2433433	FI	63,2332	30,43108	2010	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,2	-6,85	2007	7071
PRESERVED_SPECIMEN	Ursus arctos	2433433	CN	34	103	1921	
UNKNOWN	Ursus arctos	2433433	NO	62,80834	11,48279	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,25532	10,35257	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,15716	13,716	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,80655	10,9676	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,86844	8,60227	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,81217	11,01205	2011	20
UNKNOWN	Ursus arctos	2433433	NO	64,03186	12,31561	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,62256	13,89448	2011	100
UNKNOWN	Ursus arctos	2433433	NO	65,64012	14,0058	2011	100
UNKNOWN	Ursus arctos	2433433	NO	70,26604	28,07501	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,67616	12,67352	2007	50
UNKNOWN	Ursus arctos	2433433	NO	63,0388	11,13862	2002	50
UNKNOWN	Ursus arctos	2433433	NO	64,63835	13,56803	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,76026	12,13697	2002	100
UNKNOWN	Ursus arctos	2433433	NO	60,14868	12,27109	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,17146	13,74908	2002	100
UNKNOWN	Ursus arctos	2433433	NO	63,00756	10,56708	2002	50
UNKNOWN	Ursus arctos	2433433	NO	62,48004	10,72505	2003	50
UNKNOWN	Ursus arctos	2433433	NO	61,73976	10,57706	2003	100
UNKNOWN	Ursus arctos	2433433	NO	63,05482	10,33717	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,1652	14,00662	2003	100
UNKNOWN	Ursus arctos	2433433	NO	63,31201	11,79245	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,05179	10,9966	2003	100
UNKNOWN	Ursus arctos	2433433	NO	60,55528	9,33186	2003	100
UNKNOWN	Ursus arctos	2433433	NO	65,4011	13,98064	2003	50
UNKNOWN	Ursus arctos	2433433	NO	69,52269	30,06448	1996	100
UNKNOWN	Ursus arctos	2433433	NO	64,18603	14,03469	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,18345	13,71013	2004	100
UNKNOWN	Ursus arctos	2433433	NO	64,90393	13,21638	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,3295	11,6283	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,29102	11,62081	2005	100
UNKNOWN	Ursus arctos	2433433	NO	70,06257	28,0566	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,1945	14,09616	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,27228	7,79014	2005	100
UNKNOWN	Ursus arctos	2433433	NO	68,81074	18,16072	2005	50
UNKNOWN	Ursus arctos	2433433	NO	61,49442	12,22722	2005	100
UNKNOWN	Ursus arctos	2433433	NO	63,10649	10,93868	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,9492	11,86189	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,21369	11,44184	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,8078	12,00723	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,84782	10,3812	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,73229	10,0604	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,16745	13,75718	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,56946	10,23407	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,61135	11,07529	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,67996	12,26674	2007	100
UNKNOWN	Ursus arctos	2433433	NO	60,79523	9,21861	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,64785	7,81824	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,54016	13,94965	2007	100
UNKNOWN	Ursus arctos	2433433	NO	65,51568	13,95143	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,07994	10,91306	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,03602	11,55854	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,42603	15,08515	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,30563	10,95928	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,08965	10,92479	2008	100
UNKNOWN	Ursus arctos	2433433	NO	63,34127	11,72581	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,95096	25,21616	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,72684	29,44221	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,29661	10,97997	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,65788	12,54344	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,46442	10,37769	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,27897	10,71702	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,67528	10,48117	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,67356	11,87709	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,28711	11,86984	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,30887	11,86003	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,77595	12,72626	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,08502	10,87073	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,0751	9,87423	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,19792	11,23872	2009	100
OBSERVATION	Ursus arctos	2433433	NO	63,63469	10,89088	2009	250
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	61,86667	-153,3	1969	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,7177	-153,6834	1967	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	63,933	-145,516	1991	
PRESERVED_SPECIMEN	Ursus arctos	2433433	ES	42,45093	1,39848	1922	
PRESERVED_SPECIMEN	Ursus arctos	2433433	MN	42,86858	98,86944	2013	
OBSERVATION	Ursus arctos	2433433	EE	59,22172	26,21161	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,22388	25,21294	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,77017	25,87603	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,38839	23,65148	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60,06111	-142,43222		
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,53333	-134,25	1818	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	58	-136	1974	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	63	-149	1961	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	59,35	-154,68333	1971	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	70,48056	-157,41667	1960	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	59,225	-135,9	2001	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,76667	-135,41667	1998	
UNKNOWN	Ursus arctos	2433433	NO	62,87987	9,86316	2010	100
UNKNOWN	Ursus arctos	2433433	NO	63,03156	11,15128	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,11331	10,72664	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,64154	12,58679	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,29212	10,95081	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,11037	11,10617	2010	100
UNKNOWN	Ursus arctos	2433433	NO	63,03797	10,25412	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,97993	11,03	2010	100
UNKNOWN	Ursus arctos	2433433	NO	69,74381	29,45577	2011	100
UNKNOWN	Ursus arctos	2433433	NO	69,71352	29,5803	2011	100
UNKNOWN	Ursus arctos	2433433	NO	64,45892	13,80057	1987	100
UNKNOWN	Ursus arctos	2433433	NO	63,5209	11,94563	2002	100
UNKNOWN	Ursus arctos	2433433	NO	60,1321	12,1662	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,13028	10,73158	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,25191	10,54407	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,25813	10,95001	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,1741	13,95893	2003	50
UNKNOWN	Ursus arctos	2433433	NO	61,65316	11,95701	2003	100
UNKNOWN	Ursus arctos	2433433	NO	69,17943	19,98908	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,18858	10,58696	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,14532	10,81878	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,16088	14,03145	2003	100
UNKNOWN	Ursus arctos	2433433	NO	63,6223	11,52614	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,48563	12,0232	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,38129	10,94083	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,06038	11,02308	2004	100
UNKNOWN	Ursus arctos	2433433	NO	61,03021	11,05818	2004	100
UNKNOWN	Ursus arctos	2433433	NO	63,99673	12,42168	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,82728	11,27898	2004	100
UNKNOWN	Ursus arctos	2433433	NO	62,94412	11,15797	2004	100
UNKNOWN	Ursus arctos	2433433	NO	60,55296	9,70017	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,11573	14,01836	2005	50
UNKNOWN	Ursus arctos	2433433	NO	65,59277	14,12596	2005	100
UNKNOWN	Ursus arctos	2433433	NO	68,81159	18,16067	2005	50
UNKNOWN	Ursus arctos	2433433	NO	61,41039	12,15971	2005	100
UNKNOWN	Ursus arctos	2433433	NO	62,64331	11,89611	2005	50
UNKNOWN	Ursus arctos	2433433	NO	63,40956	11,80995	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,24837	5,82187	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,90253	10,38746	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,73353	10,00367	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,30138	11,08668	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,5988	12,34598	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,22605	11,84923	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,43106	13,50271	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,72266	29,52118	2007	50
UNKNOWN	Ursus arctos	2433433	NO	65,85544	13,82343	2007	100
UNKNOWN	Ursus arctos	2433433	NO	69,44914	20,58648	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,47869	12,21566	2007	100
UNKNOWN	Ursus arctos	2433433	NO	64,67743	12,53118	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,21499	10,06466	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,57651	10,04225	2008	100
UNKNOWN	Ursus arctos	2433433	NO	66,10821	13,78961	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,73945	29,30448	2008	100
UNKNOWN	Ursus arctos	2433433	SE	64,47985	14,05087	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,14946	11,26814	2008	100
UNKNOWN	Ursus arctos	2433433	NO	61,10032	11,20922	2008	100
UNKNOWN	Ursus arctos	2433433	NO	69,94823	24,94352	2008	100
UNKNOWN	Ursus arctos	2433433	NO	64,33323	12,56621	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,28113	11,04505	2008	100
UNKNOWN	Ursus arctos	2433433	NO	62,80581	10,1401	2009	100
UNKNOWN	Ursus arctos	2433433	NO	63,08736	11,09601	2009	100
UNKNOWN	Ursus arctos	2433433	NO	64,67705	12,56267	2009	100
UNKNOWN	Ursus arctos	2433433	NO	62,12575	10,72329	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,74098	11,80625	2009	100
UNKNOWN	Ursus arctos	2433433	NO	70,45746	28,22133	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,40242	10,90654	2009	100
PRESERVED_SPECIMEN	Ursus arctos	2433433	CN	28,88333	89,58333		
PRESERVED_SPECIMEN	Ursus arctos	2433433	IR	33,4	50,2208	1968	
OBSERVATION	Ursus arctos	2433433	FR	42,79796	-0,48105		10km
PRESERVED_SPECIMEN	Ursus arctos	2433433		45	148		
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	HU	47,7358	18,95	2000	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	BE	50,433	5	2000	
OBSERVATION	Ursus arctos	2433433	EE	58,56419	24,16352	1992	
OBSERVATION	Ursus arctos	2433433	EE	59,12934	25,86429	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,77272	26,22183	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,65754	23,67187	1986	
PRESERVED_SPECIMEN	Ursus arctos	2433433	MN	43,15088	98,05902	2013	
PRESERVED_SPECIMEN	Ursus arctos	2433433	MN	43,26882	97,36568	2013	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	RO	44,4242	28,523		
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	ES	43,01	-5,39	2007	7071
OBSERVATION	Ursus arctos	2433433	EE	59,38811	27,52329	2009	
OBSERVATION	Ursus arctos	2433433	EE	59,40221	27,61659	1986	
OBSERVATION	Ursus arctos	2433433	EE	59,22267	26,38679	1986	
OBSERVATION	Ursus arctos	2433433	EE	58,95326	26,39159	1986	
OBSERVATION	Ursus arctos Linnaeus, 1758	2433433	DE	48,556	10,1905	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	60	-148	1973	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57	-159	1972	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,75	-152,46667	1998	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	61,9	-150,9	1976	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,36667	-134,33333	2000	
PRESERVED_SPECIMEN	Ursus arctos	2433433	US	57,39611	-153,48333		
UNKNOWN	Ursus arctos	2433433	NO	61,14857	11,24436	2009	100
UNKNOWN	Ursus arctos	2433433	NO	61,06712	8,59014	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,10655	10,99818	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,83409	10,98837	2010	100
UNKNOWN	Ursus arctos	2433433	NO	61,25771	10,35965	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,13501	13,68363	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,93914	11,16789	2010	100
UNKNOWN	Ursus arctos	2433433	NO	64,31935	12,5662	2010	100
UNKNOWN	Ursus arctos	2433433	NO	60,81387	9,92684	2010	100
UNKNOWN	Ursus arctos	2433433	NO	62,04433	11,06723	2011	100
UNKNOWN	Ursus arctos	2433433	NO	62,04564	11,06855	2011	100
UNKNOWN	Ursus arctos	2433433	NO	61,83371	11,77696	2012	100
UNKNOWN	Ursus arctos	2433433	NO	61,6874	10,83544	2011	100
UNKNOWN	Ursus arctos	2433433	NO	63,85849	12,18397	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,73613	11,81344	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,13507	13,71182	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,17853	13,75508	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,17497	13,99186	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,21323	13,94514	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,53078	11,1766	2002	100
UNKNOWN	Ursus arctos	2433433	NO	62,39836	11,47084	2002	100
UNKNOWN	Ursus arctos	2433433	NO	61,78331	12,07981	2002	100
UNKNOWN	Ursus arctos	2433433	NO	64,16683	13,75149	2003	100
UNKNOWN	Ursus arctos	2433433	NO	62,17211	10,53424	2003	100
UNKNOWN	Ursus arctos	2433433	NO	60,96867	11,36095	2003	100
UNKNOWN	Ursus arctos	2433433	NO	61,49715	12,22886	2003	100
UNKNOWN	Ursus arctos	2433433	NO	64,1792	13,95467	1991	100
UNKNOWN	Ursus arctos	2433433	NO	61,65174	11,95541	2004	50
UNKNOWN	Ursus arctos	2433433	NO	64,4902	13,27959	2004	50
UNKNOWN	Ursus arctos	2433433	NO	65,46824	14,16034	2004	100
UNKNOWN	Ursus arctos	2433433	NO	65,47107	13,58018	2004	100
UNKNOWN	Ursus arctos	2433433	NO	63,34458	11,91558	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,61425	12,40723	2005	100
UNKNOWN	Ursus arctos	2433433	NO	64,20028	14,01772	2005	100
UNKNOWN	Ursus arctos	2433433	NO	70,14323	29,16127	2005	100
UNKNOWN	Ursus arctos	2433433	NO	61,90797	10,90749	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,62767	7,21545	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,52447	10,59334	2006	100
UNKNOWN	Ursus arctos	2433433	NO	63,28811	11,82008	2006	100
UNKNOWN	Ursus arctos	2433433	NO	61,89892	10,38921	2006	100
UNKNOWN	Ursus arctos	2433433	NO	62,72961	10,04903	2006	50
UNKNOWN	Ursus arctos	2433433	NO	62,55385	11,07711	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,89298	13,22984	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,59061	12,39067	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,2439	11,8552	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,26407	11,64248	2006	100
UNKNOWN	Ursus arctos	2433433	NO	64,67327	12,34289	2007	100
UNKNOWN	Ursus arctos	2433433	NO	62,64041	7,79855	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,49252	12,22662	2007	100
UNKNOWN	Ursus arctos	2433433	NO	66,05811	13,93994	2007	100
UNKNOWN	Ursus arctos	2433433	NO	61,47539	12,23465	2007	100
